timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-01-03 22:00:00,16664.44,16680.37,16647.71,16677.11,3839.28133,1672786799999.0,63969430.6602951,137105.0,1932.85107,32205839.7491011,0.0
2023-01-03 23:00:00,16677.11,16695.0,16667.16,16675.18,5215.3637,1672790399999.0,86988721.8952923,167684.0,2634.27915,43938933.6180137,0.0
2023-01-04 00:00:00,16675.65,16677.15,16652.66,16660.53,4922.78018,1672793999999.0,82045497.5022453,167247.0,2453.25459,40887699.7724487,0.0
2023-01-04 01:00:00,16660.53,16737.23,16657.68,16701.97,9492.81204,1672797599999.0,158571956.8818831,283396.0,4797.98717,80147221.5573995,0.0
2023-01-04 02:00:00,16701.63,16754.52,16701.5,16736.52,9182.6903,1672801199999.0,153616084.2372519,268479.0,4757.49231,79590044.6197405,0.0
2023-01-04 03:00:00,16736.52,16877.65,16736.39,16862.02,18306.29002,1672804799999.0,307824248.8218854,394599.0,9276.16324,155973436.2435445,0.0
2023-01-04 04:00:00,16862.61,16910.98,16849.44,16860.5,10155.76424,1672808399999.0,171357938.3059136,282743.0,5173.105,87286499.1024984,0.0
2023-01-04 05:00:00,16861.05,16867.22,16840.36,16857.57,6067.9004,1672811999999.0,102249749.7504101,210434.0,2951.20322,49730794.5113998,0.0
2023-01-04 06:00:00,16857.57,16880.0,16849.31,16878.18,6314.32318,1672815599999.0,106464166.0450833,230470.0,3140.7973,52957131.9666236,0.0
2023-01-04 07:00:00,16878.87,16891.27,16850.0,16869.44,7732.26528,1672819199999.0,130418096.2529522,250564.0,3864.29055,65178944.820439,0.0
2023-01-04 08:00:00,16869.49,16919.0,16833.5,16864.95,10747.14204,1672822799999.0,181288240.4416899,311297.0,5404.96717,91178644.9759593,0.0
2023-01-04 09:00:00,16864.51,16869.7,16831.13,16844.91,7428.47586,1672826399999.0,125197295.606281,235318.0,3681.91429,62053678.2173586,0.0
2023-01-04 10:00:00,16844.69,16848.06,16832.1,16844.92,6103.39721,1672829999999.0,102788849.3096147,210401.0,2973.60673,50079913.5231742,0.0
2023-01-04 11:00:00,16845.3,16854.24,16834.42,16835.35,6041.62493,1672833599999.0,101779633.4089763,207328.0,2956.60873,49809128.1045745,0.0
2023-01-04 12:00:00,16835.35,16846.95,16804.08,16812.19,8292.1096,1672837199999.0,139541222.1103705,248651.0,4059.4505,68314462.2290257,0.0
2023-01-04 13:00:00,16812.57,16837.34,16808.55,16828.2,6632.83668,1672840799999.0,111597542.6706431,219504.0,3312.69191,55736448.2109006,0.0
2023-01-04 14:00:00,16828.4,16863.09,16795.24,16830.12,11666.84154,1672844399999.0,196293731.1571732,315612.0,5624.45249,94629534.0528147,0.0
2023-01-04 15:00:00,16830.12,16858.51,16765.3,16854.05,14251.27171,1672847999999.0,239618080.8823518,371203.0,7193.19936,120953049.2655006,0.0
2023-01-04 16:00:00,16853.55,16897.0,16829.0,16858.85,10314.19057,1672851599999.0,173920165.1499185,305764.0,4861.26134,81975359.90166,0.0
2023-01-04 17:00:00,16858.85,16940.0,16849.5,16893.24,11064.92581,1672855199999.0,186937557.1857203,311073.0,5632.47193,95163008.7280124,0.0
2023-01-04 18:00:00,16892.98,16985.91,16872.07,16948.04,11575.12283,1672858799999.0,195969705.9175747,317047.0,5835.31179,98796754.7332919,0.0
2023-01-04 19:00:00,16948.04,16991.87,16787.85,16842.36,19122.11255,1672862399999.0,322579451.2114487,423861.0,9344.05549,157633396.5299846,0.0
2023-01-04 20:00:00,16842.32,16852.23,16777.0,16806.49,10533.90467,1672865999999.0,177165368.3571266,268558.0,5259.95914,88469597.7328279,0.0
2023-01-04 21:00:00,16806.49,16832.73,16793.73,16826.81,4532.62963,1672869599999.0,76219062.1911718,156113.0,2301.70362,38705987.5843507,0.0
2023-01-04 22:00:00,16827.21,16853.71,16814.93,16826.68,4037.94925,1672873199999.0,67956669.1032008,135342.0,2054.98439,34585391.2939158,0.0
2023-01-04 23:00:00,16826.72,16869.56,16815.54,16850.36,5842.8281,1672876799999.0,98432897.3444784,185699.0,2836.18276,47780883.7079315,0.0
2023-01-05 00:00:00,16850.36,16878.18,16827.24,16828.45,6623.10938,1672880399999.0,111641922.294481,207846.0,3142.55644,52975090.7826014,0.0
2023-01-05 01:00:00,16828.09,16849.99,16807.72,16832.9,5556.45206,1672883999999.0,93529476.9679284,187493.0,2736.22461,46059405.1764402,0.0
2023-01-05 02:00:00,16833.37,16844.44,16823.3,16836.8,4543.82321,1672887599999.0,76489071.54066,167224.0,2309.77456,38882427.5532259,0.0
2023-01-05 03:00:00,16836.8,16838.57,16818.86,16827.71,5040.38256,1672891199999.0,84820308.7448663,177427.0,2502.80271,42118257.4702528,0.0
2023-01-05 04:00:00,16827.71,16842.85,16821.21,16836.41,4379.90824,1672894799999.0,73723614.2040118,147932.0,2184.01238,36762131.9713621,0.0
2023-01-05 05:00:00,16836.41,16849.37,16835.04,16844.12,4515.36693,1672898399999.0,76051849.7430268,148896.0,2244.49992,37804302.6918514,0.0
2023-01-05 06:00:00,16844.12,16845.8,16812.56,16817.13,5572.14194,1672901999999.0,93764301.6585128,161826.0,2755.539,46368269.1044539,0.0
2023-01-05 07:00:00,16817.34,16824.4,16789.87,16823.64,6746.14124,1672905599999.0,113414123.9197786,201219.0,3340.60263,56161982.8838318,0.0
2023-01-05 08:00:00,16823.05,16829.99,16792.85,16807.53,6447.49843,1672909199999.0,108398576.9736092,191509.0,3244.28041,54544586.4533696,0.0
2023-01-05 09:00:00,16807.74,16814.23,16780.75,16807.12,7782.61782,1672912799999.0,130743251.7070067,225224.0,3838.99406,64494388.1228092,0.0
2023-01-05 10:00:00,16807.22,16837.59,16803.49,16825.08,6356.79431,1672916399999.0,106939536.213063,193796.0,3340.51063,56197802.9485156,0.0
2023-01-05 11:00:00,16825.36,16839.0,16814.71,16833.6,5709.31049,1672919999999.0,96067150.8523684,166173.0,2846.76245,47901476.6957809,0.0
2023-01-05 12:00:00,16833.6,16834.7,16816.68,16822.13,5387.18553,1672923599999.0,90642732.5173262,163786.0,2576.2304,43347229.6900654,0.0
2023-01-05 13:00:00,16822.13,16832.54,16777.86,16780.25,9909.86762,1672927199999.0,166534629.0406397,287955.0,4826.41583,81109307.6029035,0.0
2023-01-05 14:00:00,16780.79,16837.0,16753.0,16829.59,13999.13031,1672930799999.0,235125372.5110434,359597.0,7147.23673,120047722.8630932,0.0
2023-01-05 15:00:00,16830.28,16879.82,16823.1,16842.94,12667.05102,1672934399999.0,213472740.5443281,334803.0,6412.37882,108066337.6545546,0.0
2023-01-05 16:00:00,16842.94,16865.21,16823.22,16838.28,8528.81937,1672937999999.0,143622109.8187016,230792.0,4137.22901,69669448.9277332,0.0
2023-01-05 17:00:00,16837.96,16846.88,16811.82,16814.48,6639.45914,1672941599999.0,111731096.6215684,202437.0,3183.49247,53573468.9225182,0.0
2023-01-05 18:00:00,16814.18,16847.59,16800.5,16841.93,7720.01139,1672945199999.0,129936408.1316904,217801.0,3851.32124,64822176.7305859,0.0
2023-01-05 19:00:00,16841.94,16875.5,16826.67,16863.85,7269.1746,1672948799999.0,122475958.1875629,207911.0,3597.11959,60608381.9606455,0.0
2023-01-05 20:00:00,16864.29,16873.52,16846.63,16859.02,5979.34021,1672952399999.0,100804905.979747,190537.0,2848.45463,48022912.1739274,0.0
2023-01-05 21:00:00,16859.02,16864.84,16834.17,16848.51,5700.5171,1672955999999.0,96047584.7504155,171266.0,2866.34981,48295190.5650112,0.0
2023-01-05 22:00:00,16848.51,16857.96,16832.34,16837.85,3566.0679,1672959599999.0,60078976.3727615,115015.0,1669.05865,28119631.5142825,0.0
2023-01-05 23:00:00,16838.09,16847.88,16818.91,16831.85,6833.39561,1672963199999.0,115024554.5226357,183549.0,3357.72464,56519823.5934838,0.0
2023-01-06 00:00:00,16831.85,16872.57,16825.85,16859.78,6280.9838,1672966799999.0,105818918.5520415,187117.0,3250.40474,54762771.2200758,0.0
2023-01-06 01:00:00,16859.44,16863.16,16820.18,16827.8,4845.69802,1672970399999.0,81642459.2135313,147724.0,2244.29735,37814227.1595863,0.0
2023-01-06 02:00:00,16827.45,16839.79,16802.01,16837.06,7000.67909,1672973999999.0,117785716.0315557,185613.0,3431.49352,57736177.1439347,0.0
2023-01-06 03:00:00,16836.65,16842.03,16826.46,16833.56,4769.20542,1672977599999.0,80290355.5592804,143197.0,2363.83602,39795748.987298,0.0
2023-01-06 04:00:00,16833.56,16837.87,16805.31,16822.99,6236.39942,1672981199999.0,104902778.3732412,169524.0,2944.81793,49535339.366643,0.0
2023-01-06 05:00:00,16823.24,16823.63,16792.12,16810.18,6230.44034,1672984799999.0,104737787.3657063,162086.0,3058.60695,51418990.6313113,0.0
2023-01-06 06:00:00,16809.74,16816.45,16779.96,16786.86,6529.22759,1672988399999.0,109693209.6428701,175249.0,3138.11977,52721850.460806,0.0
2023-01-06 07:00:00,16786.6,16802.87,16780.15,16794.06,5763.44917,1672991999999.0,96775667.5626552,160778.0,3080.59468,51727251.3700849,0.0
2023-01-06 08:00:00,16794.33,16812.22,16791.47,16802.11,5475.1394,1672995599999.0,92000245.5434114,164303.0,2761.40926,46400964.305581,0.0
2023-01-06 09:00:00,16802.11,16802.27,16762.5,16787.1,7581.99164,1672999199999.0,127242388.6323177,202502.0,3790.62036,63614589.9107662,0.0
2023-01-06 10:00:00,16787.1,16802.98,16760.0,16767.06,6268.17791,1673002799999.0,105220392.0068653,174864.0,3046.86222,51146000.1029301,0.0
2023-01-06 11:00:00,16767.15,16772.78,16709.88,16738.22,10651.25261,1673006399999.0,178344347.0032257,277872.0,4957.07445,83001279.9448606,0.0
2023-01-06 12:00:00,16738.74,16749.0,16717.66,16731.02,7194.28857,1673009999999.0,120387637.7368971,209959.0,3615.98993,60509810.2079342,0.0
2023-01-06 13:00:00,16730.65,16817.0,16679.0,16774.19,18804.40486,1673013599999.0,315027105.667417,438616.0,9417.60435,157788961.695003,0.0
2023-01-06 14:00:00,16774.19,16791.49,16720.0,16748.82,11361.10297,1673017199999.0,190365576.7640004,310117.0,5625.09583,94256440.900226,0.0
2023-01-06 15:00:00,16748.82,16849.0,16748.26,16840.82,15225.11473,1673020799999.0,255785800.6769081,358955.0,7853.40187,131939612.5260586,0.0
2023-01-06 16:00:00,16840.1,16854.0,16805.04,16827.21,11411.79147,1673024399999.0,192005253.3905478,267356.0,5676.76045,95515554.4668458,0.0
2023-01-06 17:00:00,16827.21,16845.78,16811.63,16821.27,8080.32447,1673027999999.0,135943920.6236824,216114.0,4044.37492,68043433.8037945,0.0
2023-01-06 18:00:00,16821.58,16864.15,16821.12,16850.45,9135.64548,1673031599999.0,153911962.0975843,243486.0,4680.42151,78852882.2724256,0.0
2023-01-06 19:00:00,16850.64,16965.41,16845.0,16939.91,14143.93623,1673035199999.0,239063193.298668,304826.0,7219.42743,122023245.8582403,0.0
2023-01-06 20:00:00,16940.41,17041.0,16886.21,16897.48,15953.02164,1673038799999.0,270622922.3994435,344908.0,8031.5912,136259158.2591192,0.0
2023-01-06 21:00:00,16897.96,16952.7,16889.27,16931.27,7417.97543,1673042399999.0,125523564.4003279,200345.0,3583.94276,60645036.0692129,0.0
2023-01-06 22:00:00,16931.27,16967.41,16930.68,16958.35,5234.9501,1673045999999.0,88727869.6352032,156745.0,2650.85333,44930048.3940524,0.0
2023-01-06 23:00:00,16958.35,16980.0,16942.1,16950.65,5806.08379,1673049599999.0,98485937.5107409,186405.0,2852.62882,48388860.1455101,0.0
2023-01-07 00:00:00,16950.31,16979.38,16930.46,16978.18,5467.28682,1673053199999.0,92677407.8992179,165719.0,2698.6594,45747521.6342555,0.0
2023-01-07 01:00:00,16978.15,16981.91,16944.15,16950.02,4267.6657,1673056799999.0,72384343.9735104,144217.0,2041.93449,34634164.3319133,0.0
2023-01-07 02:00:00,16950.02,16956.11,16936.26,16944.24,4191.36187,1673060399999.0,71032563.7915425,138178.0,2033.91173,34469963.8507801,0.0
2023-01-07 03:00:00,16943.93,16958.06,16936.58,16952.46,4016.68993,1673063999999.0,68079379.8942568,131567.0,1961.66987,33249155.4421567,0.0
2023-01-07 04:00:00,16952.73,16954.45,16936.04,16938.27,3778.01251,1673067599999.0,64017840.2123139,127919.0,1791.78371,30361688.0545424,0.0
2023-01-07 05:00:00,16937.85,16942.06,16932.37,16934.28,3697.84857,1673071199999.0,62633195.396207,118636.0,1850.60586,31345312.9338822,0.0
2023-01-07 06:00:00,16934.02,16936.89,16922.14,16933.29,4212.49077,1673074799999.0,71319380.7075434,133030.0,2153.68739,36463170.2805368,0.0
2023-01-07 07:00:00,16933.56,16948.78,16931.94,16948.09,3792.07998,1673078399999.0,64244440.9823614,123718.0,1958.81229,33185891.4762415,0.0
2023-01-07 08:00:00,16948.18,16954.95,16926.99,16929.76,4917.47697,1673081999999.0,83288265.0559107,139957.0,2349.48587,39794289.7869601,0.0
2023-01-07 09:00:00,16929.58,16933.95,16921.44,16928.51,4343.09876,1673085599999.0,73520376.3259482,135203.0,2153.3807,36453167.7157967,0.0
2023-01-07 10:00:00,16928.78,16930.56,16912.18,16922.51,4731.06815,1673089199999.0,80062242.2321872,146417.0,2339.56546,39592065.655381,0.0
2023-01-07 11:00:00,16922.51,16925.9,16908.07,16918.3,4945.07877,1673092799999.0,83664388.1619074,152654.0,2468.27996,41760712.5043039,0.0
2023-01-07 12:00:00,16918.3,16920.07,16908.0,16916.14,5565.59897,1673096399999.0,94139483.8857974,153341.0,2779.89679,47021257.6204909,0.0
2023-01-07 13:00:00,16916.14,16936.58,16914.14,16919.34,5503.13343,1673099999999.0,93145211.2407404,150682.0,2740.81253,46390949.2958768,0.0
2023-01-07 14:00:00,16919.34,16947.7,16908.6,16937.92,5735.37622,1673103599999.0,97075151.0911584,168584.0,2804.46236,47467664.0364071,0.0
2023-01-07 15:00:00,16937.63,16947.64,16934.35,16940.42,3845.98614,1673107199999.0,65151013.5860707,126974.0,1896.89938,32133664.1002273,0.0
2023-01-07 16:00:00,16940.6,16940.61,16916.0,16922.79,5124.97026,1673110799999.0,86748615.9691192,154234.0,2483.30894,42034139.0117114,0.0
2023-01-07 17:00:00,16922.79,16935.87,16918.85,16928.85,4106.2368,1673114399999.0,69506966.2741203,134658.0,2048.28464,34671972.517788,0.0
2023-01-07 18:00:00,16928.85,16940.0,16928.22,16938.12,3342.1124,1673117999999.0,56599179.3441842,105360.0,1673.12132,28334602.0364502,0.0
2023-01-07 19:00:00,16938.12,16946.13,16935.23,16944.05,3500.68036,1673121599999.0,59301467.7074064,111451.0,1734.63487,29384941.8697517,0.0
2023-01-07 20:00:00,16944.05,16951.92,16937.04,16945.77,4307.78731,1673125199999.0,72986591.9140021,129284.0,2132.06396,36123832.9287497,0.0
2023-01-07 21:00:00,16945.44,16950.25,16937.0,16939.31,3924.97772,1673128799999.0,66499069.0511758,115045.0,1947.30478,32992697.4299449,0.0
2023-01-07 22:00:00,16939.06,16941.69,16929.46,16936.31,3605.78679,1673132399999.0,61071747.1318963,114048.0,1733.76586,29365421.4402781,0.0
2023-01-07 23:00:00,16936.31,16948.04,16931.05,16943.57,3603.7636,1673135999999.0,61053388.3803954,106285.0,1848.49891,31316961.6820861,0.0
2023-01-08 00:00:00,16943.83,16955.0,16911.0,16926.66,6117.02466,1673139599999.0,103580141.0326703,170975.0,2837.90539,48055142.2557758,0.0
2023-01-08 01:00:00,16926.66,16936.0,16915.25,16929.82,4392.91927,1673143199999.0,74362707.0024274,135402.0,2146.18498,36330828.9434116,0.0
2023-01-08 02:00:00,16929.82,16934.0,16919.07,16931.18,3389.34917,1673146799999.0,57373138.6371986,111041.0,1658.13906,28068612.516266,0.0
2023-01-08 03:00:00,16931.46,16944.62,16926.17,16944.02,4396.50361,1673150399999.0,74448490.1101275,132529.0,2301.93658,38980140.0457161,0.0
2023-01-08 04:00:00,16944.02,16944.99,16934.4,16934.75,2924.6404,1673153999999.0,49537653.7523972,99562.0,1416.47211,23992407.6183753,0.0
2023-01-08 05:00:00,16934.95,16944.21,16933.54,16943.73,3386.28009,1673157599999.0,57360429.2772643,110277.0,1732.51609,29347442.6690597,0.0
2023-01-08 06:00:00,16943.73,16951.97,16933.26,16950.92,4100.79008,1673161199999.0,69470049.8463807,113242.0,2013.75218,34114927.8637163,0.0
2023-01-08 07:00:00,16950.92,16957.12,16943.16,16953.77,4255.90012,1673164799999.0,72136916.6615919,119484.0,2015.83483,34168258.4921532,0.0
2023-01-08 08:00:00,16953.77,16956.01,16940.01,16946.07,4846.58066,1673168399999.0,82143179.7183235,133468.0,2263.56854,38364892.8994814,0.0
2023-01-08 09:00:00,16945.91,16967.67,16925.05,16935.6,7110.82123,1673171999999.0,120492087.6526803,187244.0,3485.83771,59065577.2400574,0.0
